,thrs,FPR,TPR,group
439,0.34,0.00314465408805031,0.234390009606148,train
440,0.35,0.00266086115142719,0.221902017291066,train
441,0.36,0.00229801644895985,0.210854947166186,train
442,0.37,0.0019351717464925,0.20028818443804,train
443,0.38,0.00157232704402516,0.191162343900096,train
444,0.39,0.00145137880986938,0.182516810758886,train
445,0.4,0.00120948234155781,0.175312199807877,train
446,0.41,0.00108853410740203,0.166186359269933,train
447,0.42,0.000725689404934688,0.158021133525456,train
448,0.43,0.000725689404934688,0.14985590778098,train
449,0.44,0.000604741170778907,0.142170989433237,train
450,0.45,0.000604741170778907,0.13640730067243,train
451,0.46,0.000483792936623125,0.130643611911623,train
452,0.47,0.000362844702467344,0.12536023054755,train
453,0.48,0.000362844702467344,0.121037463976945,train
454,0.49,0.000362844702467344,0.116234390009606,train
455,0.5,0.000362844702467344,0.111431316042267,train
456,0.51,0.000362844702467344,0.10806916426513,train
457,0.52,0.000241896468311563,0.104226705091258,train
458,0.53,0.000241896468311563,0.0994236311239193,train
459,0.54,0.000241896468311563,0.0960614793467819,train
460,0.55,0.000241896468311563,0.0912584053794428,train
461,0.56,0.000241896468311563,0.0864553314121038,train
462,0.57,0.000120948234155781,0.0830931796349664,train
463,0.58,0.000120948234155781,0.0782901056676273,train
464,0.59,0.000120948234155781,0.0758885686839577,train
465,0.6,0,0.0720461095100865,train
466,0.61,0,0.0696445725264169,train
467,0.62,0,0.0672430355427474,train
468,0.63,0,0.0653218059558117,train
469,0.64,0,0.0634005763688761,train
470,0.65,0,0.0595581171950048,train
471,0.66,0,0.0576368876080692,train
472,0.67,0,0.0552353506243996,train
473,0.68,0,0.0523535062439962,train
474,0.69,0,0.0499519692603266,train
475,0.7,0,0.0465898174831892,train
476,0.71,0,0.042747358309318,train
477,0.72,0,0.0413064361191162,train
478,0.73,0,0.0398655139289145,train
479,0.74,0,0.037463976945245,train
480,0.75,0,0.0341018251681076,train
481,0.76,0,0.031700288184438,train
482,0.77,0,0.0312199807877041,train
483,0.78,0,0.0283381364073007,train
484,0.79,0,0.026416906820365,train
485,0.8,0,0.0244956772334294,train
486,0.81,0,0.0235350624399616,train
487,0.82,0,0.021133525456292,train
488,0.83,0,0.0192122958693564,train
489,0.84,0,0.0177713736791547,train
490,0.85,0,0.0168107588856868,train
491,0.86,0,0.0148895292987512,train
492,0.87,0,0.0134486071085495,train
493,0.88,0,0.0120076849183477,train
494,0.89,0,0.0110470701248799,train
495,0.9,0,0.010566762728146,train
496,0.91,0,0.00864553314121038,train
497,0.92,0,0.00768491834774256,train
498,0.93,0,0.00576368876080692,train
499,0.94,0,0.00384245917387128,train
500,0.95,0,0.00144092219020173,train
501,0.96,0,0.000960614793467819,train
502,0.97,0,0.000960614793467819,train
503,0.98,0,0,train
504,0.99,0,0,train
505,1,0,0,train
506,0,1,1,train
507,0.01,1,1,train
508,0.02,1,0.997622444127437,train
509,0.03,1,0.991916310033286,train
510,0.04,1,0.986685687113647,train
511,0.05,1,0.981455064194009,train
512,0.06,1,0.972420351878269,train
513,0.07,0.999878743785619,0.961959106038992,train
514,0.08,0.999393718928095,0.946267237280076,train
515,0.09,0.999029950284952,0.931526390870185,train
516,0.1,0.998544925427428,0.913932477413219,train
517,0.11,0.996968594640475,0.893009985734665,train
518,0.12,0.99502849521038,0.869234427009035,train
519,0.13,0.991027040135807,0.837850689491203,train
520,0.14,0.982054080271614,0.80979553019496,train
521,0.15,0.963744391900085,0.77698525915359,train
522,0.16,0.921304716866739,0.733713742272943,train
523,0.17,0.833151449011762,0.689491203043271,train
524,0.18,0.694191827331151,0.632905373276272,train
525,0.19,0.497756760033952,0.583927722301474,train
526,0.2,0.314053595246756,0.543509272467903,train
527,0.21,0.178852916211956,0.50451735615787,train
528,0.22,0.0963986904328847,0.466951973371374,train
529,0.23,0.0533527343276343,0.432239657631954,train
530,0.24,0.02825269795077,0.398002853067047,train
531,0.25,0.0163695889414332,0.372325249643367,train
532,0.26,0.009336728507336,0.343319067998098,train
533,0.27,0.00666909179095429,0.320494531621493,train
534,0.28,0.00424396750333455,0.293865905848787,train
535,0.29,0.00254638050200073,0.276747503566334,train
536,0.3,0.00194009943009579,0.252020922491679,train
537,0.31,0.00145507457257184,0.23585354255825,train
538,0.32,0.000970049715047896,0.222063718497385,train
539,0.33,0.000727537286285922,0.208273894436519,train
540,0.34,0.000363768643142961,0.190679980979553,train
541,0.35,0.000363768643142961,0.177841179267713,train
542,0.36,0.000363768643142961,0.166904422253923,train
543,0.37,0.000242512428761974,0.154065620542083,train
544,0.38,0.000242512428761974,0.145506419400856,train
545,0.39,0.000242512428761974,0.136471707085116,train
546,0.4,0.000242512428761974,0.129339039467427,train
547,0.41,0.000242512428761974,0.123157394198764,train
548,0.42,0.000242512428761974,0.115073704232049,train
549,0.43,0.000242512428761974,0.106990014265335,train
550,0.44,0.000242512428761974,0.100808368996671,train
551,0.45,0.000121256214380987,0.0974797907750832,train
552,0.46,0,0.091773656680932,train
553,0.47,0,0.0879695672848312,train
554,0.48,0,0.0836899667142178,train
555,0.49,0,0.077508321445554,train
556,0.5,0,0.0741797432239658,train
557,0.51,0,0.0694246314788397,train
558,0.52,0,0.0670470756062767,train
559,0.53,0,0.0632429862101759,train
560,0.54,0,0.0594388968140751,train
561,0.55,0,0.0570613409415121,train
562,0.56,0,0.0542082738944365,train
563,0.57,0,0.0513552068473609,train
564,0.58,0,0.0485021398002853,train
565,0.59,0,0.0470756062767475,train
566,0.6,0,0.0451735615786971,train
567,0.61,0,0.0437470280551593,train
568,0.62,0,0.0423204945316215,train
569,0.63,0,0.0408939610080837,train
570,0.64,0,0.0370898716119829,train
571,0.65,0,0.0347123157394199,train
572,0.66,0,0.0342368045649073,train
573,0.67,0,0.0332857822158821,train
574,0.68,0,0.0323347598668569,train
575,0.69,0,0.0304327151688065,train
576,0.7,0,0.0290061816452687,train
577,0.71,0,0.0275796481217309,train
578,0.72,0,0.0261531145981931,train
579,0.73,0,0.0228245363766049,train
580,0.74,0,0.0199714693295292,train
581,0.75,0,0.019020446980504,train
582,0.76,0,0.0175939134569662,train
583,0.77,0,0.0152163575844032,train
584,0.78,0,0.014265335235378,train
585,0.79,0,0.014265335235378,train
586,0.8,0,0.0137898240608654,train
587,0.81,0,0.0137898240608654,train
588,0.82,0,0.0133143128863528,train
589,0.83,0,0.0123632905373276,train
590,0.84,0,0.0114122681883024,train
591,0.85,0,0.00951022349025202,train
592,0.86,0,0.00760817879220162,train
593,0.87,0,0.00570613409415121,train
594,0.88,0,0.00475511174512601,train
595,0.89,0,0.00380408939610081,train
596,0.9,0,0.00380408939610081,train
597,0.91,0,0.00332857822158821,train
598,0.92,0,0.00332857822158821,train
599,0.93,0,0.00237755587256301,train
600,0.94,0,0.00237755587256301,train
601,0.95,0,0.0014265335235378,train
602,0.96,0,0.0014265335235378,train
603,0.97,0,0.000475511174512601,train
604,0.98,0,0.000475511174512601,train
605,0.99,0,0,train
606,1,0,0,train
607,0,1,1,train
608,0.01,0.999879168680522,0.994696239151398,train
609,0.02,0.999879168680522,0.989392478302797,train
610,0.03,0.99939584340261,0.980713596914175,train
611,0.04,0.99879168680522,0.973481195756991,train
612,0.05,0.997341710971484,0.964320154291225,train
613,0.06,0.996012566457226,0.950337512054002,train
614,0.07,0.994200096665056,0.937801350048216,train
615,0.08,0.990937651039149,0.916104146576664,train
616,0.09,0.986225229579507,0.89344262295082,train
617,0.1,0.978612856452392,0.868852459016393,train
618,0.11,0.96785886901885,0.84281581485053,train
619,0.12,0.94900918318028,0.817743490838959,train
620,0.13,0.922063798936684,0.791706846673095,train
621,0.14,0.880739487675205,0.755062680810029,train
622,0.15,0.80944900918318,0.719864995178399,train
623,0.16,0.711817303044949,0.688524590163934,train
624,0.17,0.589898501691638,0.650916104146577,train
625,0.18,0.464233929434509,0.613789778206364,train
626,0.19,0.348840019333011,0.582931533269045,train
627,0.2,0.249637506041566,0.553037608486017,train
628,0.21,0.176897051715805,0.516393442622951,train
629,0.22,0.125906234896085,0.490356798457088,train
630,0.23,0.0882068632189464,0.464320154291225,train
631,0.24,0.0685113581440309,0.442622950819672,train
632,0.25,0.0505074915418076,0.417068466730955,train
633,0.26,0.0379410343160947,0.394889103182257,train
634,0.27,0.028274528757854,0.376084860173578,train
635,0.28,0.0212663122281295,0.354869816779171,train
636,0.29,0.0169163847269212,0.337029893924783,train
637,0.3,0.014378927017883,0.322565091610415,train
638,0.31,0.0125664572257129,0.305689488910318,train
639,0.32,0.0103914934751087,0.288813886210222,train
640,0.33,0.00857902368293862,0.279652844744455,train
641,0.34,0.00712904784920251,0.266152362584378,train
